BUDGETUNIT,SCHOOLID,SCHOOLNAME,SCHOOLADDR,GOVERNANCE,COLLABORAT,GEOGRAPHIC,MANAGEDBYN,CPSUNIT,1314_NCES,1314_CPS U,1314_ISBE,1314_Oracl,1314_Class,1314_Schoo,1314_S_Typ,1314_Sch_1,1314_Gover,1314_Chart,1314_Grade,1314_Atten,1314_Progr,1314_Ward,1314_Commu,1314_Com_1,1314_IL Se,1314_IL Re,1314_US Co,1314_Geogr,1314_Geo_1,1314_Cook,1314_Censu,X,Y,Location 1
U66131,400083,UNO CHTR - PAZ,2651 W 23rd St,Charter,Network 7,Network 7,Charter,5810,170993003555,5810,15016299025205C,66131,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,28,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170313012003000,-87.692550898711346,41.850035413249117,"2651 W 23rd St
(41.850035413249, -87.69255089871)"
U66391,400084,UNO CHTR - TAMAYO,5135 S California Ave,Charter,Network 8,Network 8,Charter,3340,170993003555,3340,15016299025205C,66391,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,14,63,Gage Park,1,1,4,McKinley Park,17,7,170316305004004,-87.693861635968716,41.799930186966428,"5135 S California Ave
(41.799930186966, -87.69386163596)"
U66394,400085,UNO CHTR - MAJOR HECTOR P.GARCIA,4248 W 47th St,Charter,Network 8,Network 8,Charter,3343,170993003555,3343,15016299025205C,66394,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-12th,NA||,14,57,Archer Heights,1,1,4,McKinley Park,17,11,170315702001016,-87.730466849060065,41.809170789908158,"4248 W 47th St
(41.809170789908, -87.73046684906)"
U66441,400086,URBAN PREP CHTR - ENGLEWOOD,6201 S Stewart Ave,Charter,Network 11,Network 11,Charter,7030,170993099979,7030,15016299025010C,66441,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters Multi-charter,HS,9th-12th,NA||,20,68,Englewood,3,5,1,Englewood,4,2,170318346003043,-87.634356691879773,41.781497816759632,"6201 S Stewart Ave
(41.781497816759, -87.63435669187)"
U66171,400087,YOUNG WOMEN'S LEADERSHIP CHTR,2641 S Calumet Ave,Charter,Network 9,Network 9,Charter,2490,170993003981,2490,15016299025007C,66171,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-12th,NA||,4,35,Douglas,3,5,7,Bronzeville,15,3,170318392001001,-87.618723796213274,41.844543806496269,"2641 S Calumet Ave
(41.844543806496, -87.61872379621)"
U66397,400089,UNO CHTR - MARQUEZ,2916 W 47th St,Charter,Network 8,Network 8,Charter,3346,170993003555,3346,15016299025205C,66397,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,14,58,Brighton Park,1,1,4,McKinley Park,17,7,170318428005007,-87.697394096752191,41.808308824206236,"2916 W 47th St
(41.808308824206, -87.69739409675)"
U63091,400091,CHICAGO TECH ACADEMY,1301 W 14th St,Contract,Network 6,Network 6,Contract,8022,170993006076,8022,150162990250850,63091,CPS,Contract,Contract,HS,Contract,0.0,HS,9th-12th,NA||,2,28,Near West Side,5,9,7,Near West,23,2,170318429003010,-87.65909480337038,41.863301409019776,"1301 W 14th St
(41.863301409019, -87.65909480337)"
U66076,400092,CICS - LLOYD BOND,13300 S Langley Ave,Charter,Network 13,Network 13,Charter,8049,170993003505,8049,15016299025201C,66076,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-6th,NA||,9,54,Riverdale,15,29,2,Far South Side,22,5,170315401011002,-87.605039102208721,41.653663450361925,"13300 S Langley Ave
(41.653663450361, -87.60503910220)"
U63081,400094,EPIC CHTR HS,8255 S Houston Ave,Charter,Network 12,Network 12,Charter,8058,170993006088,8058,15016299025015C,63081,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters,HS,9th-12th,NA||,7,46,South Chicago,13,25,2,South Shore,11,4,170314601004005,-87.550222369917293,41.744849106128427,"8255 S Houston Ave
(41.744849106128, -87.55022236991)"
U66571,400096,ROWE CHTR,1424 N Cleaver St,Charter,Network 6,Network 6,Charter,8077,,8077,15016299025230C,66571,CPS,Charter,Charter,ES,Charter,Non-replicating  Charters,ES,K-6th,NA||,1,24,West Town,5,10,5,Near North,10,1,170312416001010,-87.664072468326907,41.907797179027348,"1424 N Cleaver St
(41.907797179027, -87.66407246832)"
U66572,400097,NOBLE CHTR - CHGO BULLS,2040 W Adams St,Charter,Network 6,Network 6,Charter,8078,170993003479,8078,15016299025006C,66572,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-12th,NA||,2,28,Near West Side,5,10,7,Near West,23,1,170318380001028,-87.678195260081168,41.87880880901767,"2040 W Adams St
(41.878808809017, -87.67819526008)"
U66573,400098,NOBLE CHTR - MUCHIN,1 N State St,Charter,Network 6,Network 6,Charter,8079,170993003479,8079,15016299025006C,66573,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-12th,NA||,42,32,Loop,3,5,7,Loop,1,2,170313201001017,-87.626338282570586,41.882740258327843,"1 N State St
(41.882740258327, -87.62633828257)"
U66398,400101,UNO CHTR - SANDRA CISNEROS,2744 W Pershing Rd,Charter,Network 8,Network 8,Charter,8094,,8094,15016299025205C,66398,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,12,58,Brighton Park,11,21,4,McKinley Park,17,7,170315801002027,-87.693996161656045,41.82288374164429,"2744 W Pershing Rd
(41.822883741644, -87.69399616165)"
U63071,400102,URBAN PREP CHTR - WEST,1326 W 14th Pl,Charter,Network 6,Network 6,Charter,8096,170993006094,8096,15016299025016C,63071,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters Multi-charter,HS,9th-12th,NA||,2,28,Near West Side,5,9,7,Near West,23,2,170318429003010,-87.660106540139694,41.862540019819782,"1326 W 14th Pl
(41.862540019819, -87.66010654013)"
U63131,400104,INSTITUTO CHTR - HEALTH SCIENCES,2520 S Western Ave,Charter,Network 7,Network 7,Charter,8026,,8026,15016299025012C,63131,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters,HS,9th-12th,NA||,25,31,Lower West Side,1,2,4,Pilsen - Little Village,16,2,170318413002016,-87.687240158569253,41.845966588770139,"2520 S Western Ave
(41.845966588770, -87.68724015856)"
U66442,400105,URBAN PREP CHTR - BRONZEVILLE,521 E 35th St,Charter,Network 9,Network 9,Charter,8027,,8027,15016299025013C,66442,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters Multi-charter,HS,9th-12th,NA||,3,35,Douglas,3,6,7,Bronzeville,15,3,170313504001003,-87.613628647447939,41.831117531268973,"521 E 35th St
(41.831117531269, -87.61362864744)"
U66148,400106,NOBLE CHTR - JOHNSON,6350 S Stewart Ave,Charter,Network 11,Network 11,Charter,8028,,8028,15016299025006C,66148,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-12th,NA||,20,68,Englewood,3,6,1,Englewood,4,2,170316809002014,-87.635116698132435,41.778369498989605,"6350 S Stewart Ave
(41.778369498989, -87.63511669813)"
U66563,400107,LEARN CHRT - SOUTH CHICAGO,8914 S Buffalo Ave,Charter,Network 12,Network 12,Charter,8029,,8029,15016299025208C,66563,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-5th,NA||,10,46,South Chicago,13,25,2,South Shore,11,4,170318339001007,-87.54557989246662,41.733333133182121,"8914 S Buffalo Ave
(41.733333133182, -87.54557989246)"
U66077,400108,CICS - HAWKINS,801 E 133rd Pl,Charter,Network 13,Network 13,Charter,8110,170993003505,8110,15016299025201C,66077,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,ES-HS,7th-12th,NA||,9,54,Riverdale,15,29,2,Far South Side,22,5,170315401013007,-87.601873283675928,41.653141057645591,"801 E 133rd Pl
(41.653141057645, -87.60187328367)"
U66581,400109,PROLOGUE - JOHNSTON CHTR HS,1551 W 95th St,Charter,Network 11,Network 11,Charter,8670,170993006113,8670,15016299025017C,66581,Option,Charter,Alternative/Charter,HS,Charter,Non-replicating  Charters,HS,9th-12th,NA||,21,73,Washington Heights,18,35,1,Auburn Gresham,5,4,170317304002006,-87.662415653414016,41.721136455379529,"1551 W 95th St
(41.721136455379, -87.66241565341)"
U66564,400111,LEARN CHTR - HUNTER PERKINS,1700 W 83rd St,Charter,Network 11,Network 11,Charter,8677,,8677,15016299025208C,66564,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-5th,NA||,18,71,Auburn Gresham,18,36,1,Auburn Gresham,5,4,170317112001012,-87.665721055003573,41.743121770477778,"1700 W 83rd St
(41.743121770477, -87.66572105500)"
U66399,400112,UNO CHTR - HOMAN ES,5050 S Homan Ave,Charter,Network 8,Network 8,Charter,8671,,8671,15016299025205C,66399,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,14,63,Gage Park,11,22,4,McKinley Park,17,7,170316303002004,-87.70879678374051,41.801042414305265,"5050 S Homan Ave
(41.801042414305, -87.70879678374)"
U66651,400113,CICS - CHICAGOQUEST NORTH,1443 N Ogden Ave,Charter,Network 4,Network 4,Charter,8672,,8672,15016299025201C,66651,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,ES-HS,6th-10th,NA||,27,8,Near North Side,5,9,7,Lincoln Park,29,2,170318422001040,-87.645561499227867,41.90779679597636,"1443 N Ogden Ave
(41.907796795976, -87.64556149922)"
U66601,400114,UNO CHTR - ESMERALDA SANTIAGO,2510 W Cortez St,Charter,Network 5,Network 5,Charter,8093,,8093,15016299025205C,66601,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,1,24,West Town,2,4,4,Humboldt Park,21,8,170312425001013,-87.689895625347262,41.900343635356521,"2510 W Cortez St
(41.900343635356, -87.68989562534)"
U66433,400115,CATALYST CHTR - MARIA,6727 S California Ave,Charter,Network 10,Network 10,Charter,9032,,9032,15016299025232C,66433,CPS,Charter,Charter,ES,Charter,Non-replicating  Charters Multi-charter,ES-HS,"K-6th, 9th-12th",NA||,15,66,Chicago Lawn,3,6,1,Chicago Lawn,8,2,170316609003001,-87.69307532227387,41.77099171909844,"6727 S California Ave
(41.770991719098, -87.69307532227)"
U66591,400116,MONTESSORI CHTR - ENGLEWOOD,6550 S Seeley Ave,Charter,Network 11,Network 11,Charter,9033,,9033,15016299025233C,66591,CPS,Charter,Charter,ES,Charter,Non-replicating  Charters,ES,K-3rd,NA||,15,67,West Englewood,16,32,7,Englewood,4,2,170316714001021,-87.67614672702372,41.774571602628143,"6550 S Seeley Ave
(41.774571602628, -87.67614672702)"
U66574,400117,NOBLE CHTR - HANSBERRY,8748 S Aberdeen St,Charter,Network 11,Network 11,Charter,9034,,9034,15016299025006C,66574,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-10th,NA||,21,71,Auburn Gresham,14,27,1,Auburn Gresham,5,4,170317114002009,-87.650986728126767,41.734441623365115,"8748 S Aberdeen St
(41.734441623365, -87.65098672812)"
U66575,400118,NOBLE CHTR - DRW,931 S Homan Ave,Charter,Network 5,Network 5,Charter,9035,,9035,15016299025006C,66575,CPS,Charter,Charter,HS,Charter,Original Replicating Charters,HS,9th-10th,NA||,24,29,North Lawndale,5,9,7,North Lawndale,19,2,170318430001001,-87.711654226010552,41.869328076839018,"931 S Homan Ave
(41.869328076839, -87.71165422601)"
U66641,400119,LEGAL PREP CHTR ACADEMY,1901 W Carroll Ave,Charter,Network 6,Network 6,Charter,9036,,9036,15016299025019C,66641,CPS,Charter,Charter,HS,Charter,Non-replicating  Charters,HS,9th-10th,NA||,28,26,West Garfield Park,5,10,7,Garfield - West Humboldt,20,1,170312603001027,-87.674443651598096,41.88763043861298,"1901 W Carroll Ave
(41.887630438613, -87.67444365159)"
U66133,400120,UNO CHTR - NEAR WEST,2050 N Natchez Ave,Charter,Network 3,Network 3,Charter,9600,,9600,15016299025205C,66133,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,K-8th,NA||,36,19,Belmont Cragin,2,3,4,Belmont Cragin,26,9,170318315002002,-87.787830437658215,41.917951680073116,"2050 N Natchez Ave
(41.917951680073, -87.78783043765)"
U66134,400121,UNO CHTR - ROGERS PARK,7416 N Ridge Blvd,Charter,Network 2,Network 2,Charter,9038,,9038,15016299025205C,66134,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES-HS,K-9th,NA||,49,2,West Ridge,7,14,9,Ravenswood,30,13,170310201002001,-87.684405681963653,42.016475882061464,"7416 N Ridge Blvd
(42.016475882061, -87.68440568196)"
U66106,400123,YCCS CHTR - COMMUNITY SERVICE,4651 W Madison St,Charter,Network 3,Network 3,Charter,9040,170993003473,9040,15016299025004C,66106,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,28,25,Austin,5,10,7,Austin,25,1,170312522021001,-87.74253889902667,41.880447187729018,"4651 W Madison St
(41.880447187729, -87.74253889902)"
U66107,400124,YCCS CHTR - MCKINLEY,2920 S Wabash Ave,Charter,Network 9,Network 9,Charter,9041,170993003473,9041,15016299025004C,66107,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,2,35,Douglas,3,5,7,Bronzeville,15,3,170318392002018,-87.625330770208237,41.841331167682,"2920 S Wabash Ave
(41.841331167682, -87.62533077020)"
U66108,400125,YCCS CHTR - ASPIRA PANTOJA,3121 N Pulaski Rd,Charter,Network 4,Network 4,Charter,9042,170993003473,9042,15016299025004C,66108,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,31,21,Avondale,20,39,4,Logan,9,8,170312105012024,-87.727137359789722,41.938186603601942,"3121 N Pulaski Rd
(41.938186603601, -87.72713735978)"
U66109,400126,YCCS CHTR - ASSOCIATION HOUSE,1116 N Kedzie Ave,Charter,Network 5,Network 5,Charter,9043,170993003473,9043,15016299025004C,66109,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,26,23,Humboldt Park,2,4,4,Humboldt Park,21,8,170318366002008,-87.706859883364572,41.901572407409013,"1116 N Kedzie Ave
(41.901572407409, -87.70685988336)"
U66611,400127,YCCS CHTR - AUSTIN CAREER,5352 W Chicago Ave,Charter,Network 3,Network 3,Charter,9044,170993003473,9044,15016299025004C,66611,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,37,25,Austin,4,8,7,Austin,25,1,170312512003009,-87.760221175408702,41.894976391181658,"5352 W Chicago Ave
(41.894976391181, -87.76022117540)"
U66612,400128,YCCS CHTR - CCA ACADEMY,1231 S Pulaski Rd,Charter,Network 5,Network 5,Charter,9045,,9045,15016299025004C,66612,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,24,29,North Lawndale,5,9,7,North Lawndale,19,2,170318387003008,-87.723662171863012,41.864943352960175,"1231 S Pulaski Rd
(41.864943352960, -87.72366217186)"
U66613,400129,YCCS CHTR - HOUSTON,4701 S King Dr,Charter,Network 9,Network 9,Charter,9046,170993003473,9046,15016299025004C,66613,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,3,38,Grand Boulevard,13,26,7,Bronzeville,15,3,170313812002018,-87.616477298568086,41.809331091292535,"4701 S King Dr
(41.809331091292, -87.61647729856)"
U66614,400130,YCCS CHTR - YOUTH DEVELOPMENT,7836 S Union Ave,Charter,Network 11,Network 11,Charter,9047,170993003473,9047,15016299025004C,66614,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,17,71,Auburn Gresham,16,31,1,Auburn Gresham,5,3,170317101001017,-87.641731186876328,41.751377112398217,"7836 S Union Ave
(41.751377112398, -87.64173118687)"
U66615,400131,YCCS CHTR - CAMPOS,2739 W Division St,Charter,Network 5,Network 5,Charter,9601,170993003473,9601,15016299025004C,66615,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,26,24,West Town,2,4,4,Humboldt Park,21,8,170312426002001,-87.696006022704069,41.902849697720491,"2739 W Division St
(41.902849697720, -87.69600602270)"
U66617,400133,YCCS CHTR - INNOVATIONS,17 N. State St.,Charter,Network 6,Network 6,Charter,9602,170993003473,9602,15016299025004C,66617,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,3,37,Fuller Park,3,6,7,Bronzeville,15,2,170318355002027,-87.627734145329882,41.883047172107091,"17 N. State St.
(41.883047172107, -87.62773414532)"
U66618,400134,YCCS CHTR - ADDAMS,1814 S Union Ave,Charter,Network 7,Network 7,Charter,9051,170993003473,9051,15016299025004C,66618,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,25,31,Lower West Side,1,2,4,Pilsen - Little Village,16,7,170313102002009,-87.644887975571223,41.857207856924049,"1814 S Union Ave
(41.857207856924, -87.64488797557)"
U66619,400135,YCCS CHTR - LATINO YOUTH,2001 S California Ave,Charter,Network 7,Network 7,Charter,9052,170993003473,9052,15016299025004C,66619,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,28,30,South Lawndale,5,9,4,Pilsen - Little Village,16,7,170318407003002,-87.695430013720198,41.85466465615437,"2001 S California Ave
(41.854664656154, -87.69543001372)"
U66621,400136,YCCS CHTR - OLIVE HARVEY,10001 S Woodlawn Ave,Charter,Network 12,Network 12,Charter,9053,170993003473,9053,15016299025004C,66621,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,8,50,Pullman,17,34,2,Chatham,12,4,170315001004011,-87.592333202045722,41.712922100773078,"10001 S Woodlawn Ave
(41.712922100773, -87.59233320204)"
U66622,400137,LITTLE BLACK PEARL ACADEMY HS,1060 E 47th St,Contract,Network 9,Network 9,Options,9054,170993003473,9054,15016299025004C,66622,Option,Contract,Alternative/Contract,HS,Contract,0.0,HS,10th-12th,NA||,4,39,Kenwood,13,25,7,Bronzeville,15,3,170313902002014,-87.599339940510916,41.809695496557858,"1060 E 47th St
(41.809695496557, -87.59933994051)"
U66623,400139,YCCS CHTR - SULLIVAN,8164 S South Chicago Ave,Charter,Network 12,Network 12,Charter,9056,170993003473,9056,15016299025004C,66623,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,8,45,Avalon Park,17,33,1,Chatham,12,4,170314503001027,-87.578491669856461,41.74628657031559,"8164 S South Chicago Ave
(41.746286570315, -87.57849166985)"
U66625,400141,YCCS CHTR - TRUMAN,1145 W Wilson Ave,Charter,Network 2,Network 2,Charter,9058,170993003473,9058,15016299025004C,66625,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,46,3,Uptown,7,13,9,Ravenswood,30,10,170318307004006,-87.659239289932088,41.965294817249159,"1145 W Wilson Ave
(41.965294817249, -87.65923928993)"
U66626,400142,YCCS CHTR - VIRTUAL,1900 W Van Buren St,Charter,Network 6,Network 6,Charter,9059,170993003473,9059,15016299025004C,66626,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,2,28,Near West Side,5,9,7,Near West,23,2,170318381002034,-87.674138401281951,41.876316728009783,"1900 W Van Buren St
(41.876316728009, -87.67413840128)"
U66627,400143,YCCS CHTR - WEST TOWN,500 N Sacramento Blvd,Charter,Network 5,Network 5,Charter,9603,170993003473,9603,15016299025004C,66627,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,27,23,Humboldt Park,5,10,7,Garfield - West Humboldt,20,1,170318367002033,-87.702052800690566,41.890803121965106,"500 N Sacramento Blvd
(41.890803121965, -87.70205280069)"
U66628,400144,YCCS CHTR - WESTSIDE HOLISTIC,4909 W Division St,Charter,Network 3,Network 3,Charter,9604,170993003473,9604,15016299025004C,66628,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,37,25,Austin,4,8,7,Austin,25,1,170312511001000,-87.748810289311777,41.902240032651505,"4909 W Division St
(41.902240032651, -87.74881028931)"
U66629,400145,YCCS CHTR - COMMUNITY ACADEMY,3424 S State St,Charter,Network 9,Network 9,Charter,9062,170993003473,9062,15016299025004C,66629,Option,Charter -- YCCS,Alternative/Charter,HS,Charter,Original Replicating Charters,HS,10th-12th,NA||,3,35,Douglas,3,6,1,Bronzeville,15,3,170318420002008,-87.626781469462202,41.832072058963071,"3424 S State St
(41.832072058963, -87.62678146946)"
U66031,400146,KIPP CHTR - CREATE,4837 W Erie St,Charter,Network 3,Network 3,Charter,9605,,9605,15016299025234C,66031,CPS,Charter,Charter,ES,Charter,Original Replicating Charters,ES,5th-6th,NA||,28,25,Austin,4,8,7,Austin,25,1,170312517001041,-87.74661383904575,41.89181614289086,"4837 W Erie St
(41.891816142890, -87.74661383904)"
U63141,400147,CHICAGO EXCEL CONTR ACAD,1269 W 111th St,Contract,Network 13,Network 13,Contract,9066,170993006219,9066,150162990250862,63141,Option,Contract,Alternative/Contract,HS,Contract,0.0,HS,10th-12th,NA||,34,75,Morgan Park,14,27,1,Far South Side,22,4,170317506003001,-87.654247942551564,41.691953338741222,"1269 W 111th St
(41.691953338741, -87.65424794255)"
